id,key,summary,resolution.id,resolution.description,resolution.name,priority.id,priority.name,labels,assignee,status.id,status.description,status.name,statusCategory.id,statusCategory.key,statusCategory.colorName,statusCategory.name,customfield_12310921,creator,subtasks,reporter,votes.votes,issuetype.id,issuetype.description,issuetype.name,issuetype.subtask,project.id,project.key,project.name,projectCategory.id,projectCategory.description,projectCategory.name,resolutiondate,watches.watchCount,created,updated,description
30367,BEEHIVE-351,JCS annotation processor should check serializability,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],61f4c988,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,61f4c988,[],61f4c988,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-04-28 07:49:30,0,2005-02-25 01:05:24,2005-08-24 05:09:49,"Looking at the tomcat log file after a Controls detailed test run, I see lots of errors of the form:

java.io.NotSerializableException: org.apache.beehive.controls.test.controls.property.BoundPropertyControlImpl
...

The JCS annotation processor should enforce that impl classes are marked as Serializable.
"
30017,BEEHIVE-270,Validate event handler exceptions against event declaration signature,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],f357b94f,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,f357b94f,[],f357b94f,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-04-26 09:42:17,0,2005-02-10 16:54:46,2005-08-24 05:18:48,"Do tighter validation of declared exceptions on an event handler... they can't throw any check exception not declared on the associated event.  For example if the event is declared:

public void onCreate();

then the following is illegal:

@EventHandler( field=""x"", event=""onCreate"" )
public void handleOnCreate() throws Exception

"
29006,BEEHIVE-135,Version checking codegen cleanup,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],61f4c988,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,61f4c988,[],61f4c988,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-04-26 05:13:58,0,2004-12-15 18:49:22,2005-08-24 05:34:32,"The code generated static initialization code that does version checking for ControlBeans could be made better in a couple of ways:

- the code generated by the enforceVersionRequired macro should be selectively generated.   There is no reason to generate class load time version checking if there is no @VersionRequired annotation on the associated ControlExtension.

- the ControlInterface to version check against can be (and should) be determined at codegen time and not runtime.   The call to ControlBean.getMostDerivedInterface can be replaced by directly injecting the (versioned) ControlInterface class name.  This is a) simpler, and b) safer, because having the class you are version checking against be dynamic doesn't really make sense."
12313696,AXIS-2189,empty boolean attribute -> NPE,,,,4.0,Minor,[],,1,The issue is open and ready for the assignee to start work on it.,Open,2,new,blue-gray,To Do,,699ea4c3,[],699ea4c3,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,,0,2005-08-24 01:14:05,2005-08-24 05:56:39,"If a document has a boolean attribute, an empty instance of that attribute will trigger a NullPointerException during deserialization.  For example, one of the schemas I use has

<attribute name=""reportIfEmpty"" type=""xsd:boolean"" default=""false"" />

If the inbound document contains

    <reportSpec reportIfEmpty="""" reportName=""1"" reportOnlyOnChange=""false"">

then I get        

{http://xml.apache.org/axis/}stackTrace:java.lang.NullPointerException
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:324)
        at org.apache.axis.utils.BeanPropertyDescriptor.set(BeanPropertyDescriptor.java:142)
        at org.apache.axis.encoding.ser.BeanDeserializer.onStartElement(BeanDeserializer.java:464)
        at org.apache.axis.encoding.DeserializerImpl.startElement(DeserializerImpl.java:393)
        at org.apache.axis.encoding.ser.BeanDeserializer.startElement(BeanDeserializer.java:154)
        at org.apache.axis.encoding.DeserializationContext.startElement(DeserializationContext.java:1048)
        at org.apache.axis.message.SAX2EventRecorder.replay(SAX2EventRecorder.java:165)
        at org.apache.axis.message.MessageElement.publishToHandler(MessageElement.java:1141)
        at org.apache.axis.message.RPCElement.deserialize(RPCElement.java:236)
        at org.apache.axis.message.RPCElement.getParams(RPCElement.java:384)
        at org.apache.axis.providers.java.RPCProvider.processMessage(RPCProvider.java:148)
        at org.apache.axis.providers.java.JavaProvider.invoke(JavaProvider.java:323)
        at org.apache.axis.strategies.InvocationStrategy.visit(InvocationStrategy.java:32)
        at org.apache.axis.SimpleChain.doVisiting(SimpleChain.java:118)
        at org.apache.axis.SimpleChain.invoke(SimpleChain.java:83)
        at org.apache.axis.handlers.soap.SOAPService.invoke(SOAPService.java:453)
        at org.apache.axis.server.AxisServer.invoke(AxisServer.java:281)
        at org.apache.axis.transport.http.AxisServlet.doPost(AxisServlet.java:699)
        at javax.servlet.http.HttpServlet.service(HttpServlet.java:615)
        at org.apache.axis.transport.http.AxisServletBase.service(AxisServletBase.java:327)
        at javax.servlet.http.HttpServlet.service(HttpServlet.java:688)
        at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:427)
        at org.apache.geronimo.jetty.JettyServletHolder.handle(JettyServletHolder.java:100)
        at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilter(WebApplicationHandler.java:832)
        at org.mortbay.jetty.servlet.JSR154Filter.doFilter(JSR154Filter.java:171)
        at org.mortbay.jetty.servlet.WebApplicationHandler$CachedChain.doFilter(WebApplicationHandler.java:823)
        at org.mortbay.jetty.servlet.WebApplicationHandler.dispatch(WebApplicationHandler.java:473)
        at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:567)
        at org.mortbay.http.HttpContext.handle(HttpContext.java:1565)
        at org.mortbay.jetty.servlet.WebApplicationContext.handle(WebApplicationContext.java:623)
        at org.mortbay.http.HttpContext.handle(HttpContext.java:1517)
        at org.mortbay.http.HttpServer.service(HttpServer.java:954)
        at org.mortbay.http.HttpConnection.service(HttpConnection.java:814)
        at org.mortbay.http.HttpConnection.handleNext(HttpConnection.java:981)
        at org.mortbay.http.HttpConnection.handle(HttpConnection.java:831)
        at org.mortbay.http.SocketListener.handleConnection(SocketListener.java:244)
        at org.mortbay.util.ThreadedServer.handle(ThreadedServer.java:357)
        at org.mortbay.util.ThreadPool$PoolThread.run(ThreadPool.java:534)
"
12313690,JAXME-69,duplicate code,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],2c5894af,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,f72b4456,[],f72b4456,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10463,JAXME,JaxMe,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-08-24 06:00:24,0,2005-08-24 00:09:15,2005-08-24 06:00:22,"org.apache.ws.jaxme.js.pattern.SourceReflector
duplicate code
--
        if (result.size() > 1) {
            throw new RecognitionException(""The Java source file contained multiple classes."");
        }
        if (result.size() > 1) {
        	throw new RecognitionException(""The Java source file contained multiple classes."");
        }
--"
12313676,AXIS-2187,code generated  by WSDL2JAVA does not compile,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,674da22d,[],674da22d,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10460,AXIS,Axis,10401.0,Axis and Axis2 related projects,Axis,2005-08-24 06:05:22,0,2005-08-23 12:54:23,2005-08-24 06:05:22,"When the wsdl file references a schema that has following element defintion for URL:

<xsd:element name=""URL"" type=""URL_Type""/>
<xsd:simpleType name=""URL_Type"">
           <xsd:restriction base=""URL""/>
</xsd:simpleType>
<xsd:simpleType name=""URL"">
              <xsd:restriction base=""NC"">
	<xsd:maxLength value=""1024""/>
              </xsd:restriction>
</xsd:simpleType>
<xsd:simpleType name=""NC"">
                 <xsd:restriction base=""xsd:string""/>
</xsd:simpleType>

 WSDL2Java generates code that does not compile properly.  The generated code has URL as a member variable declaration of type ""String_Element"" instead of String:

String_Element URL;  

Instead of  

String URL;

As a result, we are needing to manually search and replace every occurence of String_Element with String in the generated code to make it compile.  Please fix this issue."
12313710,ADDR-8,Xerces C++ 2.5.0 Samples Build Failure,6.0,The problem isn't valid and it can't be fixed.,Invalid,2.0,Critical,[],,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,1b354027,[],1b354027,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,12310060,ADDR,Addressing,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-08-24 06:12:17,0,2005-08-24 05:09:12,2005-08-24 06:12:17,"The configuration runs successfully as shown below, however, there was an issue in the build when I executed gmake. It seems there were some undefined symbols, can anyone help me, this is urgent:

aibrahim@mmxx:542% runConfigure -psolaris -cgcc -xg++
Generating makefiles with the following options ...
Platform: solaris
C Compiler: gcc
C++ Compiler: g++
Thread option: none
bitsToBuild option: 32
Extra compile options: 
Extra link options: 
Debug is OFF

creating cache ./config.cache
checking for gcc... gcc
checking whether the C compiler (gcc   -w -O  -DAPP_NO_THREADS -DXML_USE_NO_THREADS      ) works... yes
checking whether the C compiler (gcc   -w -O  -DAPP_NO_THREADS -DXML_USE_NO_THREADS      ) is a cross-compiler... no
checking whether we are using GNU C... yes
checking whether gcc accepts -g... yes
checking for c++... g++
checking whether the C++ compiler (g++   -w -O  -DAPP_NO_THREADS -DXML_USE_NO_THREADS      ) works... yes
checking whether the C++ compiler (g++   -w -O  -DAPP_NO_THREADS -DXML_USE_NO_THREADS      ) is a cross-compiler... yes
checking whether we are using GNU C++... yes
checking whether g++ accepts -g... yes
checking for a BSD compatible install... /lsi/soft/CFR/bin/install -c
checking for autoconf... autoconf
checking for floor in -lm... yes
checking for pthread_create in -lpthread... yes
checking how to run the C preprocessor... gcc -E
checking for inttypes.h... yes
checking host system type... sparc-sun-solaris2.8
updating cache ./config.cache
creating ./config.status
creating Makefile
creating SAXCount/Makefile
creating SAX2Count/Makefile
creating DOMCount/Makefile
creating SAXPrint/Makefile
creating SAX2Print/Makefile
creating DOMPrint/Makefile
creating MemParse/Makefile
creating Redirect/Makefile
creating PParse/Makefile
creating StdInParse/Makefile
creating EnumVal/Makefile
creating SEnumVal/Makefile
creating CreateDOMDocument/Makefile
creating SCMPrint/Makefile
creating PSVIWriter/Makefile

Having build problems? Read instructions at http://xml.apache.org/xerces-c/build.html

In future, you may also directly type the following commands to create the Makefiles.

export THREADS=""none""
export BITSTOBUILD=""32""
export CC=""gcc""
export CXX=""g++""
export CXXFLAGS="" -w -O -DAPP_NO_THREADS -DXML_USE_NO_THREADS ""
export CFLAGS="" -w -O -DAPP_NO_THREADS -DXML_USE_NO_THREADS ""
export LDFLAGS="" ""
export EXTRA_LIBS="" ""
configure

If the result of the above commands look OK to you, go to the directory
/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/samples and type ""gmake"" to make the samples.


aibrahim@mmxx:571% gmake
Building SAXPrint
gmake -C SAXPrint 
gmake[1]: Entering directory `/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/samples/SAXPrint'
mkdir -p /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint
g++ -DSOLARIS -fpic  -L/usr/lib -L/usr/local/lib /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o -o /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/SAXPrint -L/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib -lxerces-c -lc 
Undefined                       first referenced
 symbol                             in file
std::ios_base::Init::~Init [in-charge]()/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
__cxa_pure_virtual                  /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
std::ios_base::Init::Init[in-charge]()/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
__cxa_end_catch                     /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
vtable for __cxxabiv1::__si_class_type_info/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
std::basic_ostream<char, std::char_traits<char> >::operator<<(std::basic_ostream<char, std::char_traits<char> >& (*)(std::basic_ostream<char, std::char_traits<char> >&))/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
vtable for __cxxabiv1::__vmi_class_type_info/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
vtable for __cxxabiv1::__enum_type_info/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
std::cout                           /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
operator new[](unsigned)            /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
typeinfo for int                    /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
std::basic_ostream<char, std::char_traits<char> >& std::operator<< <std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*)/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
vtable for __cxxabiv1::__class_type_info/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
operator delete(void*)              /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
__cxa_rethrow                       /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
operator new(unsigned)              /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
__gxx_personality_v0                /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
__cxa_throw                         /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
std::basic_ostream<char, std::char_traits<char> >& std::endl<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&)/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
operator delete[](void*)            /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/lib/libxerces-c.so
std::cerr                           /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
std::basic_ostream<char, std::char_traits<char> >::operator<<(long)/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
std::basic_ostream<char, std::char_traits<char> >::operator<<(unsigned long)/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
__cxa_allocate_exception            /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
std::basic_ostream<char, std::char_traits<char> >::write(char const*, int)/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
std::basic_ostream<char, std::char_traits<char> >::flush()/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrintHandlers.o
__cxa_begin_catch                   /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/obj/SAXPrint/SAXPrint.o
ld: fatal: Symbol referencing errors. No output written to /lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/SAXPrint
collect2: ld returned 1 exit status
gmake[1]: *** [/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/bin/SAXPrint] Error 1
gmake[1]: Leaving directory `/lsi/minn/61a/cwqa/aibrahim/XML/Apache-C++-Parser/xerces-c-src_2_5_0/samples/SAXPrint'
gmake: *** [saxprint] Error 2
"
12313393,TAPESTRY-558,<inject> raises duplicate method exception when dealing with 'xName' named properties,6.0,The problem isn't valid and it can't be fixed.,Invalid,3.0,Major,[],c2b9009c,5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",Resolved,3,done,green,Done,,84b6bb08,[],84b6bb08,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10573,TAPESTRY,Tapestry,10190.0,Apache Tapestry related projects,Tapestry,2005-08-24 06:31:32,1,2005-08-14 18:16:30,2005-08-24 06:31:32,"When I try to inject service into some page/component property by :
<inject property=""chartService"" object=""engine-service:jfreechart""/>
everything works fine since property name is 'chartService', but when I use properties that start with name that has only first letter in lower case, such as 'jFreeChartService':
<inject property=""jFreeChartService"" object=""engine-service:jfreechart""/>
it raises exception:

org.apache.hivemind.ApplicationRuntimeException 
Unable to add method org.apache.tapestry.engine.IEngineService getJFreeChartService() to class $JFreeChartImage_17: duplicate method: getJFreeChartService

It happens for all getters that look like:
getJChart();
getDService();
...."
12313708,TAPESTRY-584,Form should have an element id when rendered (same applies to various FormComponents as well),1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],c2b9009c,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,c429fd5e,[],c429fd5e,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10573,TAPESTRY,Tapestry,10190.0,Apache Tapestry related projects,Tapestry,2005-08-24 07:18:19,0,2005-08-24 03:47:58,2005-08-24 07:18:19,"Form should have an element id when rendered (same applies to various FormComponents as well).

Best practice these days is to use getElementById() in Javascript, but Tapestry is not very consistent about which components it gives ids to.  Ideally it should be all of them, or we should have a uniform mechanism for specifying them.  Form is a case in point (as is Hidden)."
12313357,BEEHIVE-884,Change URLTemplate.verify() to log template errors rather than throw IllegalStateException,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],42198a79,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,7087b661,[],7087b661,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-08-16 05:45:35,0,2005-08-13 03:04:24,2005-08-24 07:30:13,"Currently URLTemplate.verify()  throws an IllegalStateException if there's a problem finding a
required token (or verifying a known token). The exception is not caught, even in the 
PageFlowContextListener, during the Servlet initialization and other processing of the URL
template config file. The URLTemplatesFactory logs errors for missing values or names
etc.

To be consistent, I'd like to change the URLTemplate.verify() method so that it just logs
errors, and the remainder of the initialization process can continue on."
12313669,TAPESTRY-579,E-mail validator pattern doesn't take new TLDs into account,1.0,A fix for this issue is checked into the tree and tested.,Fixed,4.0,Minor,[],c2b9009c,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,39ed3f1b,[],39ed3f1b,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10573,TAPESTRY,Tapestry,10190.0,Apache Tapestry related projects,Tapestry,2005-08-24 09:08:10,0,2005-08-23 08:29:17,2005-08-24 09:08:10,"The regex pattern used in the org.apache.tapestry.form.validator.Email validator doesn't allow for newer TLDs like .info, .name, and other similar TLDs.

The solution would be to change

  static final String PATTERN = ""^\\w[-._\\w]*\\w@\\w[-._\\w]*\\w\\.\\w{2,3}$"";

to

  static final String PATTERN = ""^\\w[-._\\w]*\\w@\\w[-._\\w]*\\w\\.\\w{2,6}$"";

as .museum is currently the longest proposed TLD I've heard of."
12312013,BEEHIVE-845,Need to be able to specify multiple content roots for Page Flow build,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],ebdf2539,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,653f8212,[],653f8212,0,4,An improvement or enhancement to an existing feature or task.,Improvement,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-07-07 09:04:18,0,2005-07-07 04:45:47,2005-08-24 09:08:46,"The Page Flow annotation processor accepts an option (""web.content.root"") that tells it where to look for JSPs.  Some builds aggregate JSPs from multiple content roots.  This option should accept a path, similar to web.source.roots, instead of just a single value."
12313361,TAPESTRY-552,Improperly configured SerializableAdaptor (for DataSqueezer) prevents serialized objects from being de-serialized,1.0,A fix for this issue is checked into the tree and tested.,Fixed,1.0,Blocker,[],c2b9009c,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,d6efa613,[],d6efa613,1,1,A problem which impairs or prevents the functions of the product.,Bug,False,10573,TAPESTRY,Tapestry,10190.0,Apache Tapestry related projects,Tapestry,2005-08-14 00:44:19,1,2005-08-13 05:47:02,2005-08-24 09:09:12,"With the contrib:Table and beta 4 I am also getting Unable to convert 
ZH4sIAAAAAAAAAKVUy27TQBSdFEpAPMqjVLBEdIMQHsQ2EqKhKSCZh5oKJDbWxL4k087DzEyCu4AvYsmKD+EL2PIPXM/EzqNeJKoXtjz3zrnnnLlzf/4jm9aQrjbDiOUsHUHkWA7WmdMo1coZPsCFgYBI6gxEpIdKRL0iN2At1+qoDL3UYiwVCU9rg5DCkBerAlouc/zp+08j3EZMbshED457EybGzGnjyEGM+DTg0wqfTvGpx6cenwZ8+mYOusbpxOSmTHDrPre5YKfvmARHbsfHbMKoYGpI+4inhp1iDYdSLaVW0d4AM1jqGiVtfiZXZTLoo5QyHJP7XmBIOwSVgQHT12OTIp/nK2sNIhf3o8atKbjMmQn27QSJY8cFna1j6j2f+hH9WYL5Sn6QTQ+F1QPP0q1y+UKRt7CFDs974gfayMWiM8NaMdmpVWgFylWZjrxd2Z9wNLTGaLKryHMU8+m8Ynb34Qsbi+r4K4sXFF1yI253nzrSXbebz5RD2uVRtJH6qzUbtSt0etLgxMIFvOXN96l7WVZefkceN7Kue8o7PE3Gztr2CDG3DhSY6XrJeasoDX/UxLrEipax2vDn1/Xvv/96Xu2EZx+YG/k+jMmVJGdDmGtMR+5YEJA6yIJRvrUdufhaS8Do5SqKFHprzcD3+GqaKQu2bSdQj8q56fWs0TkLZsJTsLR3dk+nunqz2FQhEn8yR3zEJyC5yiKuHBjFsEPBRP0AfaRPoJ5C13BO598ekge11qXZXhcvylJ3/es/igg6fS8GAAA= 
back into an object in For component.

Looks like a null pointer at
org.apache.tapestry.util.io.ResolvingObjectInputStream.resolveClass(ResolvingObjectInputStream.java:50)
"
12311600,BEEHIVE-831,NPE if a required annotation attribute is missing for @Jpf.ValidateRequired,1.0,A fix for this issue is checked into the tree and tested.,Fixed,3.0,Major,[],ebdf2539,6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",Closed,3,done,green,Done,,653f8212,[],653f8212,0,1,A problem which impairs or prevents the functions of the product.,Bug,False,10570,BEEHIVE,Beehive,10220.0,Retired projects - These projects have no active community and are read-only.,Retired,2005-06-23 06:25:58,0,2005-06-23 03:57:28,2005-08-24 09:16:17,"Repro:
    - Add the following annotation to a form bean getter on an inner class of a page flow:
        @Jpf.ValidatableProperty(
            validateMinLength=@Jpf.ValidateMinLength()
        )

    - Build the page flow.

EXPECTED: an error that says the 'chars' attribute is required for @Jpf.ValidateMinLength
ACTUAL: the following exception:

    java.lang.NullPointerException
        at org.apache.beehive.netui.compiler.genmodel.DefaultValidatorRuleFactory.getFieldRule(DefaultValidatorRuleFactory.java:85)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.getFieldRule(GenValidationModel.java:369)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.addFieldRuleFromAnnotation(GenValidationModel.java:352)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.addFieldRules(GenValidationModel.java:331)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.addRulesFromAnnotation(GenValidationModel.java:161)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.addRulesFromBeanClass(GenValidationModel.java:133)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.addRulesFromBeans(GenValidationModel.java:94)
        at org.apache.beehive.netui.compiler.genmodel.GenValidationModel.<init>(GenValidationModel.java:72)
        at org.apache.beehive.netui.compiler.FlowControllerGenerator.generate(FlowControllerGenerator.java:61)
        at org.apache.beehive.netui.compiler.processor.BaseAnnotationProcessor.generate(BaseAnnotationProcessor.java:99)
        at org.apache.beehive.netui.compiler.processor.TwoPhaseAnnotationProcessor.generate(TwoPhaseAnnotationProcessor.java:144)
        at org.apache.beehive.netui.compiler.processor.TwoPhaseAnnotationProcessor.process(TwoPhaseAnnotationProcessor.java:89)
        at org.apache.beehive.netui.compiler.processor.BaseAnnotationProcessor.process(BaseAnnotationProcessor.java:106)
        at org.apache.beehive.netui.compiler.apt.BaseAnnotationProcessorFactory$DelegatingAnnotationProcessor.process(BaseAnnotationProcessorFactory.java:64)
        at com.sun.mirror.apt.AnnotationProcessors$CompositeAnnotationProcessor.process(AnnotationProcessors.java:60)
        at com.sun.tools.apt.comp.Apt.main(Apt.java:404)
        at com.sun.tools.apt.main.JavaCompiler.compile(JavaCompiler.java:440)
        at com.sun.tools.apt.main.Main.compile(Main.java:1017)
        at com.sun.tools.apt.main.Main.compile(Main.java:907)
        at com.sun.tools.apt.Main.compile(Main.java:41)
        at com.sun.tools.apt.Main.main(Main.java:32)

This is happening because javac runs *after* annotation processing, so that missing annotation members don't fail the build in time."
